"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6073","1429055_at",-0.717501248625751,7.16305954931732,-7.11104203054016,5.35172432141448e-07,8.81264119632801e-06,6.0628848017565
"5021","1429171_a_at",0.620011490595767,8.81549355352562,7.10985604368182,5.36515650198162e-07,8.81264119632801e-06,6.06034502095314
"1219","1415995_at",0.871895252703476,9.28728461322679,7.10445447089674,5.42677391591646e-07,8.89145545369126e-06,6.04877524835907
"601","1428331_at",0.722651155525133,9.01583034878252,7.0969540853261,5.51354401751278e-07,9.01098259102778e-06,6.03270358348614
"259","1418005_at",0.910995588803187,11.0937631819568,7.09428665696077,5.54474617178287e-07,9.03932244654903e-06,6.02698608534739
"5080","1442849_at",-0.586820920888969,6.68426069910881,-7.07959600514875,5.71987813084556e-07,9.30157737936258e-06,5.99548059560598
"413","1419978_s_at",-0.639203535176657,8.70716856555141,-7.07830067204624,5.73559099594821e-07,9.30392758322842e-06,5.9927012664144
"2939","1428409_at",0.653604772327604,10.892061587133,7.07315755102952,5.79841883153311e-07,9.38250352367927e-06,5.98166375617695
"6326","1448884_at",0.656854260492157,10.3324438389518,7.05798540830022,5.98792150669362e-07,9.66515746167058e-06,5.94908294368577
"6360","1422671_s_at",-0.567442999989544,6.99460796906676,-7.04320019303375,6.17873046200774e-07,9.94248743112083e-06,5.9173038871664
"2841","1455622_at",-0.89993990866812,7.31844836001566,-7.04204558713569,6.19389217204029e-07,9.94248743112083e-06,5.91482098994585
"5294","1452001_at",-0.890802730974166,7.72374014879301,-7.04116523308477,6.20547827705287e-07,9.94248743112083e-06,5.91292773397976
"2987","1422243_at",-0.553235134158271,6.75859646142109,-7.03261855640219,6.31912536168971e-07,1.00997589420536e-05,5.89454228483197
"472","1436119_at",-0.567950499544892,7.10078164775265,-7.03146186860856,6.33466989765819e-07,1.00998489981978e-05,5.89205330309443
"3996","1435261_at",-0.506796785452261,6.87321968060322,-7.02737040859708,6.38997096788467e-07,1.01631708979454e-05,5.88324781624839
"5668","1416036_at",0.703369386605553,10.9836661807519,7.02533114243229,6.41771949060487e-07,1.01824692939743e-05,5.87885816379758
"4174","1416526_a_at",0.893996697696306,11.2392522750183,7.02077280670988,6.48019472698357e-07,1.02566383045291e-05,5.86904407850396
"4976","1418046_at",-0.681227914575096,7.54345623086218,-7.00918151969123,6.64189759076912e-07,1.04522609961082e-05,5.84407579562961
"1618","1418602_at",-0.504006633844447,7.06261229684035,-7.00876111587446,6.64783984278464e-07,1.04522609961082e-05,5.8431698913484
"632","1416940_at",0.739662049552615,8.88538818749512,7.00847578827814,6.65187595979898e-07,1.04522609961082e-05,5.84255504194587
"3322","1436733_at",-0.7380438339372,7.34115477517523,-7.00654636999561,6.67923493351981e-07,1.04700218753564e-05,5.83839707915788
"213","1425326_at",0.835481885800355,9.31847658757695,7.00387740021637,6.71727174748713e-07,1.05043954593198e-05,5.83264455380443
"1643","1421821_at",0.882037921784265,8.91597601295741,6.9767730505067,7.11641617060102e-07,1.1101949724519e-05,5.7741727960956
"1488","1423544_at",-0.523203144245524,6.67102022213366,-6.96450768300289,7.30498488849098e-07,1.13689275555727e-05,5.74768137842968
"193","1421260_a_at",0.787180358193076,10.4703900606106,6.9620405389482,7.3435320662063e-07,1.14017077627932e-05,5.74235033317384
"1506","1420548_a_at",0.619886113995585,8.04186862648467,6.95016020801759,7.53210525254177e-07,1.166523652135e-05,5.71666800867461
"3194","1423221_at",-0.544057746552975,7.55378236909826,-6.94801376798705,7.56670308983145e-07,1.166523652135e-05,5.71202597699321
"5152","1422432_at",0.705583747425051,10.5582359867781,6.94799972432938,7.56692999314686e-07,1.166523652135e-05,5.71199560328427
"2501","1449527_at",-0.616811055528858,6.18567478482222,-6.93986533501634,7.6995411036122e-07,1.18416763058149e-05,5.69439818145108
"1689","1434914_at",-0.758080021511328,7.75282128694961,-6.92384134998555,7.96781366159062e-07,1.22254383264076e-05,5.65970772977452
"4581","1423091_a_at",-0.838117255297375,8.01314125823767,-6.92260986004718,7.98882513922173e-07,1.2228903458419e-05,5.65704028653464
"4870","1422525_at",0.571930152680039,11.90416572979,6.91928598220336,8.04582166831116e-07,1.22873075173436e-05,5.64983968658438
"5071","1423764_s_at",0.668237489446101,8.99569150964662,6.89850238394733,8.41182611770935e-07,1.28162425499025e-05,5.60478314798342
"5850","1456901_at",-0.654403107034788,7.08256404166749,-6.89352218330168,8.50204567643867e-07,1.29235057939526e-05,5.59397830841898
"1030","1424640_at",-0.602562153423762,7.54764648083558,-6.88851175143154,8.5938178002661e-07,1.30326246222175e-05,5.58310463958823
"3789","1435960_at",-0.671968507147023,7.36553715715084,-6.87960108786647,8.75955338358924e-07,1.32531432980013e-05,5.5637586394079
"917","1448198_a_at",0.631096924148972,11.2416973721058,6.87747720126319,8.79954005950537e-07,1.32828242426006e-05,5.55914593989278
"5604","1436244_a_at",-0.570933828685886,6.63514911452774,-6.86949474729534,8.95151348312035e-07,1.34578247208038e-05,5.54180427370552
"3915","1416641_at",0.816923756320426,10.0206501397674,6.86922224749135,8.95674885574125e-07,1.34578247208038e-05,5.5412121299332
"1144","1428104_at",0.820937438406077,10.0720282258672,6.86695440355287,9.00044192896561e-07,1.3492386625008e-05,5.53628371896918
"5958","1429113_at",-0.586206857554595,6.49251474414919,-6.8637946310655,9.06168505946435e-07,1.35530385946713e-05,5.52941588841057
"5706","1419451_at",0.770626312591025,8.72317295457093,6.84696485131756,9.39518062842786e-07,1.40196734274549e-05,5.49281431861079
"4751","1416723_at",-0.699515132543755,8.8291492644774,-6.84126244205647,9.51102057262135e-07,1.41314525395972e-05,5.48040438465514
"3309","1420703_at",-0.606416879040683,7.08759662904927,-6.84114459666382,9.51342994154759e-07,1.41314525395972e-05,5.4801478781067
"39","1417234_at",-0.610402570962747,7.09854645779612,-6.82452504781359,9.85958555525776e-07,1.46123539558718e-05,5.44395527570098
"644","1416910_at",0.81083711666361,9.53158996045597,6.82152864133282,9.92336076997667e-07,1.46735228074871e-05,5.43742618594003
"514","1422537_a_at",0.793404090636843,10.1590355231004,6.81717263485374,1.00168311443138e-06,1.4778225314948e-05,5.42793250781306
"4492","1430617_at",0.507528494204175,7.83729303440966,6.80981790512604,1.01767076733551e-06,1.4980205584187e-05,5.41189774972187
"4967","1427391_a_at",-0.571382342852155,7.77368614163257,-6.7928385758203,1.05559030888351e-06,1.55033882978139e-05,5.37485299046883
"906","1424890_at",0.53289447393461,7.30584800337136,6.78937704126479,1.06349751411424e-06,1.55844208753684e-05,5.36729623602932
"5181","1422094_a_at",-0.666242284956828,7.21993276942198,-6.7756057617022,1.09556332993034e-06,1.60183149651923e-05,5.33721746960651
"3633","1438782_at",-0.509028952845368,6.31901505829273,-6.77174146221903,1.10473858860157e-06,1.61163318484806e-05,5.32877284409119
"1593","1421890_at",0.570122815927665,7.38110013332971,6.76888223867843,1.11157825638383e-06,1.61799147541941e-05,5.32252337705801
"1574","1425581_s_at",0.658930063541379,7.85102966478942,6.76105214285367,1.13053270290961e-06,1.64191620393621e-05,5.30540362917483
"4374","1428026_at",-0.528049914836521,6.59662122482304,-6.75284560708539,1.15075530331199e-06,1.66757229619944e-05,5.28745244652463
"1671","1423126_at",0.667540621205122,10.7446475111649,6.75048349713654,1.15664468164016e-06,1.67239023702338e-05,5.28228391853854
"825","1423753_at",0.662755934803302,8.99359221995858,6.74573645507331,1.16857422893117e-06,1.68469186223725e-05,5.27189477843987
"4441","1429144_at",-0.603885644858513,8.19938063015315,-6.74504611039115,1.17031960373175e-06,1.68469186223725e-05,5.27038368568982
"2149","1421425_a_at",-0.768433215976104,7.29133047632382,-6.73881185503186,1.18620334892291e-06,1.70379560315557e-05,5.2567348047153
"5883","1437301_a_at",-0.577308567878465,9.10571543081158,-6.73704634334166,1.19074169328522e-06,1.70655529272811e-05,5.25286860865125
"6081","1440285_at",-0.76127131519295,8.48780926839123,-6.72256820820424,1.22863848744431e-06,1.75405093140662e-05,5.22114881653689
"2767","1425892_a_at",-0.513745459867965,6.69178738081514,-6.72184780515035,1.23055622311653e-06,1.75405093140662e-05,5.21956980867702
"2985","1415891_at",0.616815590843004,10.4404457113167,6.72045310793458,1.23427770004491e-06,1.75405093140662e-05,5.21651266929613
"4231","1416511_a_at",0.678186412446028,7.9523015052219,6.72031719637609,1.23464097150075e-06,1.75405093140662e-05,5.216214741575
"4245","1425180_at",-0.49795352860593,6.41409921661326,-6.71791069676788,1.24109141964087e-06,1.7593819885822e-05,5.21093913708395
"4788","1424896_at",-0.64261271079726,6.98719350261527,-6.70336214183933,1.2808324381646e-06,1.81178054864888e-05,5.17902971947324
"2114","1434701_at",0.703851266666216,8.73315256420087,6.70162026650374,1.28567745670876e-06,1.81469755307312e-05,5.17520746089902
"2276","1425704_at",-0.752000585795636,7.95379617300401,-6.69669608532049,1.29947618979306e-06,1.83021257746016e-05,5.1644000821337
"6393","1418521_a_at",0.840160291744217,10.2757111809945,6.69373848058435,1.30783717883399e-06,1.83801858689148e-05,5.15790738759465
"4045","1448450_at",0.624889849199278,10.0175458693569,6.69201886185398,1.3127238454268e-06,1.84091875183401e-05,5.15413187943277
"3383","1442339_at",-0.630120655953606,6.91856266265706,-6.68578856492793,1.33058627928609e-06,1.86142693113396e-05,5.14044982864182
"5504","1427903_at",0.788100685555905,10.4528564317216,6.684933616277,1.33305685759785e-06,1.86142693113396e-05,5.13857193563667
"6150","1437208_at",0.539997402448819,7.54192303308613,6.68260142652697,1.33982027404468e-06,1.86687350577892e-05,5.13344881694568
"5211","1424828_a_at",0.603278862765821,10.9472145787648,6.67890149942417,1.35062260070252e-06,1.87791257551836e-05,5.12531978467163
"3096","1428074_at",-0.439629670718793,8.40784887600612,-6.66232680387139,1.40012378017014e-06,1.94259727031691e-05,5.08888271582879
"4857","1426742_at",0.673843248350872,11.186778760146,6.65455535663684,1.42397185862331e-06,1.97018225327391e-05,5.0717864211025
"6124","1416964_at",0.720305200188212,8.16145232577998,6.65388507613781,1.42604818823077e-06,1.97018225327391e-05,5.0703115254769
"3429","1438194_at",-0.514544980450938,7.18300888893737,-6.64910058135423,1.44095976707188e-06,1.98657476555513e-05,5.0597820115071
"349","1422241_a_at",0.560367379123404,11.1396534628633,6.63584931580893,1.4831012467719e-06,2.0391456196794e-05,5.03060420695415
"1840","1427239_at",0.694365129993935,7.31900237546883,6.63515433054453,1.48534606555393e-06,2.0391456196794e-05,5.02907332024897
"2425","1428416_at",-0.611626071801192,8.10872391080864,-6.62632241376784,1.51417931825534e-06,2.07436204503006e-05,5.0096134528281
"3432","1423399_a_at",0.750823821857844,9.47068625437966,6.61706311096074,1.54502576518035e-06,2.11218302195829e-05,4.98920143550917
"6282","1419026_at",0.705168937099106,9.07283848579394,6.60777994120203,1.57660010497139e-06,2.15083876245156e-05,4.96872606498508
"3609","1417134_at",-0.567172703853574,7.99590409309122,-6.60511374365457,1.5857904617043e-06,2.15886004191518e-05,4.96284339621438
"5039","1428523_at",-0.598761690429575,6.66914985354742,-6.59717250774189,1.61349123498632e-06,2.19199507153037e-05,4.94531669762703
"3483","1429049_at",0.477438998190051,7.47788658624006,6.58620909394467,1.65255302566893e-06,2.24039465288714e-05,4.92110701748339
"2843","1457984_at",-0.574227398316691,5.9345145056608,-6.58523316691955,1.65607692538905e-06,2.24051403121618e-05,4.9189512277588
"464","1448292_at",0.895236498836763,10.4348841845342,6.58243749711385,1.66621437606284e-06,2.24750291935055e-05,4.91277503358957
"770","1423150_at",-0.610339344224911,7.23389672017325,-6.58190955909438,1.66813588861473e-06,2.24750291935055e-05,4.91160860397642
"3209","1429273_at",-0.728213882141018,7.23218081904828,-6.57807415713505,1.68216393011009e-06,2.26173010066967e-05,4.90313360470258
"6506","1435777_at",-0.605520254894017,7.93891991930978,-6.57566828878792,1.6910252110787e-06,2.2689661319844e-05,4.89781648205278
"2391","1455378_at",-0.464219287766882,6.64042505362418,-6.57426070205524,1.69623184150927e-06,2.27127881693674e-05,4.89470529289672
"5143","1421015_s_at",0.769671894198556,8.72214931963358,6.56758603360477,1.72114634475966e-06,2.2999170725774e-05,4.87994893151729
"1073","1416064_a_at",0.493320118781369,12.6256261576379,6.56196304041341,1.74242679768911e-06,2.32359205475066e-05,4.86751333559257
"486","1428163_at",0.653229640299053,10.1836361047994,6.55233581698799,1.77949089016675e-06,2.3681755295464e-05,4.84621306436307
"1095","1422873_at",-0.62461673391346,6.49734372502872,-6.54269622940505,1.81741419481817e-06,2.41371852635627e-05,4.82487397611902
"461","1424313_a_at",0.630645910174183,10.5199902506907,6.53925014183072,1.83117203783409e-06,2.42704732900734e-05,4.81724261681212
"3412","1427441_a_at",0.656595532077365,8.88992464880997,6.53597335696281,1.84435316332505e-06,2.4395592247551e-05,4.8099848219346
"92","1427571_at",0.517815271941801,6.62019019426968,6.53483414993237,1.84895850199619e-06,2.44070007925448e-05,4.80746126736707
"1508","1420427_a_at",0.732584119760795,8.55750506050127,6.52512851761334,1.88867631773497e-06,2.48809257938378e-05,4.78595502215669
"143","1417954_at",0.484042404477797,7.35603934834723,6.52006410396695,1.90974787824798e-06,2.51077941815626e-05,4.774728435807
"566","1449424_at",-0.606748555407894,6.78118436564631,-6.51674428751006,1.9236915006692e-06,2.52402259071707e-05,4.76736749364788
"4470","1434429_at",-0.687173092225303,6.29812212164058,-6.50881648451814,1.95741360759807e-06,2.56311127211787e-05,4.74978391739534
"2936","1460677_at",0.709208458025481,9.44293685076949,6.50496312688356,1.97402303021651e-06,2.57968019640117e-05,4.74123453121071
"6016","1420559_a_at",-0.441806376322435,6.72379878291833,-6.49972639394098,1.99682753687074e-06,2.60426247358681e-05,4.72961295891758
"6365","1456130_at",-0.639662029707432,6.64515837683186,-6.49156701398131,2.03289967992225e-06,2.64601573109241e-05,4.711498648693
"5950","1420013_s_at",0.605819604431922,8.44289718826741,6.46828167295633,2.13956615475753e-06,2.77930495919798e-05,4.65975915916474
"2906","1433735_a_at",-0.498187505454339,8.60294945655523,-6.45798940767047,2.18852808840282e-06,2.83725480407054e-05,4.63686896891526
"3042","1436948_a_at",-0.472227269631041,7.38602612229146,-6.44896551868265,2.23240184293931e-06,2.88839135273953e-05,4.61678910143436
"2293","1418129_at",0.801072062388863,7.75130125210658,6.44783902127741,2.23794184236306e-06,2.88982549585139e-05,4.61428173824822
"4667","1426040_a_at",0.54513985661381,7.44313455802616,6.44278209922972,2.26298563003053e-06,2.91638918842473e-05,4.60302412589715
"1412","1444302_at",-0.545534351501639,6.77871105817261,-6.43936976675333,2.28004713427216e-06,2.93258133384393e-05,4.59542591669811
"2712","1434079_s_at",0.641619247217871,10.420314448944,6.42691360683872,2.34345577760489e-06,3.00820376491368e-05,4.56767796755158
"1629","1424182_at",-0.52339401679009,7.55282735209555,-6.42295786196432,2.36396900720631e-06,3.02857404636392e-05,4.55886204333905
"5248","1418485_at",-0.471002686648406,7.25000091063323,-6.4200770473995,2.37902386411509e-06,3.041885219195e-05,4.55244056408143
"5990","1426688_at",0.671248893648839,11.017560187045,6.41507336790938,2.40540684354105e-06,3.06960039662059e-05,4.54128473968882
"6426","1416457_at",0.807893846133272,10.1900033347974,6.41371962298252,2.41259621943036e-06,3.07276170837995e-05,4.53826601522133
"3569","1433471_at",0.632718945288364,7.87249237947332,6.40973204134603,2.43390157729551e-06,3.0895481058516e-05,4.52937280183627
"5787","1450191_a_at",0.508142760454755,7.88393779486788,6.40899931328747,2.43783743549812e-06,3.0895481058516e-05,4.52773844402077
"6113","1422053_at",-0.59299283772329,6.86967299986242,-6.40859914769258,2.4399896864186e-06,3.0895481058516e-05,4.52684584314268
"2812","1419311_at",-0.954079722802549,8.15664131754146,-6.40713972892572,2.44785555857979e-06,3.09350118168582e-05,4.52359033174481
"5046","1428510_at",-0.640186281157627,8.19152933006145,-6.39597015895631,2.50892455819288e-06,3.16454488278062e-05,4.49866602087869
"1682","1419140_at",0.727919541104921,8.5967320817468,6.36219063394226,2.70329855237945e-06,3.40312931661513e-05,4.42319803326625
"4854","1428749_at",-0.744399523022722,7.59655737066928,-6.35768295863018,2.7303804033304e-06,3.43059934684346e-05,4.41311700474797
"2798","1422492_at",-0.684518157312046,8.30029185631646,-6.35339491930469,2.75640096693435e-06,3.45663282795747e-05,4.4035249343123
"4766","1417657_s_at",0.701462071481494,9.31696577910497,6.35067278877656,2.77305116657542e-06,3.47083812998816e-05,4.39743457016157
"3953","1416824_at",0.566992087914238,8.56001886898975,6.34817891993698,2.78839571397857e-06,3.48335794077667e-05,4.39185413679123
"5612","1419111_at",0.578087731012694,8.53920500518619,6.3416508063983,2.82897625669862e-06,3.52240721934421e-05,4.37724294328012
"4146","1417586_at",0.670057251465282,8.86069065216569,6.34141433036161,2.83045757236063e-06,3.52240721934421e-05,4.37671356905134
"5765","1449423_at",-0.590787126363432,7.13014538173373,-6.34005952432066,2.83895959431875e-06,3.5262581932481e-05,4.37368057863974
"518","1434947_at",-0.605270748405643,6.81580080354921,-6.33833382997815,2.84982704704355e-06,3.52984351411644e-05,4.36981697009351
"5209","1437251_at",0.738701435426576,8.90321100609531,6.33788315160525,2.85267218515467e-06,3.52984351411644e-05,4.36880790098153
"3395","1416125_at",0.735926828904509,9.19869396067296,6.32890439644532,2.90996631067611e-06,3.59391861968162e-05,4.34869946363612
"172","1416933_at",0.521763382371617,8.71151157597948,6.32690756701469,2.92286783635109e-06,3.60302857482901e-05,4.34422615643189
"6061","1451210_at",0.515665074593971,8.60648341757939,6.32498938179969,2.93531647776412e-06,3.61154693424525e-05,4.33992858574053
"990","1433751_at",0.636218818052997,10.3518365271476,6.31651584935136,2.99096193914784e-06,3.67308150756744e-05,4.32093899567763
"5096","1426340_at",-0.621003170777156,7.26652951157161,-6.31453597288244,3.00411891156098e-06,3.68230440268593e-05,4.31650078059729
"4676","1436124_at",-0.486793707833141,6.90362230369837,-6.31126009765625,3.02601871738998e-06,3.70218912872422e-05,4.3091563617703
"4997","1433970_at",0.681802315308573,9.41648839770842,6.30855773655305,3.04420765811828e-06,3.71746781621523e-05,4.30309679647733
"2744","1434098_at",-0.631516784384718,6.34201608647957,-6.30691435893143,3.05532361134426e-06,3.72406827468708e-05,4.2994113945831
"4044","1435115_at",-0.535400790206074,6.84172326554994,-6.30349189165654,3.0786072641394e-06,3.74544738236064e-05,4.29173522906982
"2941","1436876_at",-0.527103049216218,6.86501156728604,-6.30176427771962,3.09042954300925e-06,3.75282887336374e-05,4.28785988575458
"2930","1423016_a_at",-1.10371863856609,8.45372119901653,-6.30012717180979,3.10167541646096e-06,3.7594842733721e-05,4.28418724518795
"421","1429499_at",0.672565501963469,9.74609366874312,6.28669612796303,3.19553692631472e-06,3.86606610324644e-05,4.25404455102752
"281","1448938_at",0.716674955795487,9.782613771461,6.27701390787579,3.26500236577676e-06,3.94279267170931e-05,4.23230210732578
"3477","1439971_at",-0.513267338106163,6.43857280337866,-6.27289830346327,3.29499697018499e-06,3.97165900971836e-05,4.22305677611931
"5454","1417285_a_at",0.589970116341902,10.3452434278997,6.26798840793637,3.33115017647698e-06,4.00782846878347e-05,4.21202456424259
"3152","1449198_a_at",-0.517185839344973,8.24589542136815,-6.26384761780663,3.36195614964583e-06,4.03744310346969e-05,4.20271830380419
"702","1417423_at",-0.663930670399612,8.49834933562337,-6.25762521441922,3.40879867886852e-06,4.08214941762743e-05,4.18872995845736
"1315","1421102_a_at",0.745071073672484,9.60580616272023,6.2572423233216,3.41170285632104e-06,4.08214941762743e-05,4.18786904909097
"15","1426555_at",0.743711542031454,10.1147122868279,6.25594244534163,3.42158118827961e-06,4.08647086607534e-05,4.18494621890913
"3734","1424971_at",0.670277839037315,8.70696416862012,6.25160404332155,3.45476328065139e-06,4.11855783420982e-05,4.17518972332706
"1754","1422758_at",-0.525920964711885,6.96882720145804,-6.2506815554281,3.46186130909752e-06,4.1194886125228e-05,4.17311488847859
"2996","1427056_at",-0.473184162508147,7.09186872038349,-6.24380071650348,3.51527925426579e-06,4.17543461148765e-05,4.15763558694149
"1669","1450471_at",0.502311625484756,7.28645531019469,6.24056250979094,3.54070998955688e-06,4.19799451670916e-05,4.1503489460698
"4822","1419005_at",-0.63927425269546,7.26476365024972,-6.23589221479047,3.5777198800227e-06,4.22837634817937e-05,4.13983767690757
"578","1435548_at",0.440116657301056,7.50013307723656,6.23569349627857,3.57930339548384e-06,4.22837634817937e-05,4.13939037234289
"1329","1416792_at",0.757288632394665,10.2148088275519,6.23363731546262,3.59573057805828e-06,4.24010110298699e-05,4.13476175400578
"4611","1423640_at",-0.424155516342901,6.54541950696827,-6.22945124128137,3.62941302197779e-06,4.27209428092368e-05,4.12533708017005
"2113","1424758_s_at",-0.625156368353448,7.12970898685203,-6.22422151389564,3.67194777884104e-06,4.31437323708512e-05,4.11355985641884
"3995","1427790_at",-0.394588583700801,6.69773967604956,-6.22158248102781,3.69360531199698e-06,4.33201443157056e-05,4.1076156228684
"2400","1453285_at",0.571399072923613,8.88100077013263,6.22066515336357,3.7011640890888e-06,4.33308635995477e-05,4.10554922033225
"916","1415822_at",0.463672351529407,11.7331263217171,6.21036300581477,3.78715037971624e-06,4.4258078183028e-05,4.08233563478681
"5292","1423983_at",-0.569371996090096,6.76352507191103,-6.20120940185198,3.86526709453507e-06,4.50901730294511e-05,4.06169984123252
"6451","1425092_at",-0.634750461321551,6.72074195707865,-6.18149771558146,4.03914093868328e-06,4.70343536806315e-05,4.01722955885622
"5325","1424639_a_at",0.534783229263963,9.36085744108299,6.17224943144091,4.12346052368413e-06,4.79306347146956e-05,3.99634987040317
"205","1419397_at",0.657535953509479,8.68764506281966,6.17062103217282,4.13849283655889e-06,4.80197718633461e-05,3.99267245823574
"1432","1424815_at",-0.556037688969457,6.46467140813606,-6.16595258563211,4.181900786083e-06,4.84372558189116e-05,3.98212804730809
"2876","1436821_at",-0.575906688047474,6.84596777595734,-6.16403456368249,4.19986976045943e-06,4.85591324609147e-05,3.97779518276719
"175","1422577_at",0.78747617486191,10.2080226240428,6.15855271995095,4.25166364856766e-06,4.90709710660349e-05,3.96540925529497
"2956","1440519_at",0.52113503660564,6.97505516115424,6.15713482139618,4.26516650937248e-06,4.91398424162861e-05,3.96220503861407
"715","1452591_a_at",0.652577725794554,9.04216343792076,6.15556061053315,4.28020941862168e-06,4.92261827492628e-05,3.95864731632625
"5362","1435400_at",-0.51572350240449,6.94783278774284,-6.15456422712701,4.28975877171846e-06,4.92420765391254e-05,3.95639534182977
"3983","1429723_at",-0.437740585701624,7.86374768280098,-6.1538420259258,4.29669399643649e-06,4.92420765391254e-05,3.9547629899066
"5934","1436718_at",-0.634102972299842,6.28102942865765,-6.14564563885921,4.37621253075198e-06,5.00654068649714e-05,3.93623302896645
"3645","1435714_x_at",-0.680543613875203,6.60524802057477,-6.14270411541193,4.40511634162663e-06,5.03078172745136e-05,3.92958114526448
"5405","1418497_at",-0.662344458348635,9.00887718733292,-6.14068091383656,4.42511001383546e-06,5.04478013989878e-05,3.92500536641684
"6468","1428268_at",-0.675975878741952,6.45346508529117,-6.13973208894733,4.43451847417171e-06,5.04668324085057e-05,3.92285929599804
"851","1426572_at",0.699880915464766,8.79232389012732,6.13854402900205,4.44632805913929e-06,5.05130753896295e-05,3.92017197669752
"1467","1423818_a_at",0.640046140361504,11.148682430314,6.13288662361113,4.50300737273968e-06,5.10680192654529e-05,3.90737309905581
"4461","1429401_at",-0.621604837286629,8.3534398825631,-6.12512361241041,4.58198847850596e-06,5.18735188686413e-05,3.88980482963049
"598","1419514_at",-0.490431659731152,6.75388905765965,-6.11727941463416,4.66323713995815e-06,5.27018533616414e-05,3.87204599080948
"1985","1426823_s_at",0.566867019159238,10.5125732698263,6.11227579910775,4.71583283238448e-06,5.3204058650483e-05,3.86071449309153
"290","1418761_at",0.764749649871785,9.3332022141535,6.11140784968816,4.72501795077741e-06,5.32156166787901e-05,3.85874859739891
"5197","1422009_at",-0.429835254751679,6.82268737682217,-6.1084075490174,4.75691012458114e-06,5.34824326248166e-05,3.85195230464065
"5902","1431569_a_at",-0.405937007703311,6.6873576633774,-6.10564058461829,4.78651736306219e-06,5.37226845516842e-05,3.84568367928574
"1944","1416767_a_at",-0.552878999607525,8.53783330023814,-6.09580022216966,4.89334915033501e-06,5.48273708064169e-05,3.82338321470832
"686","1451305_at",0.476806267052312,8.06855515813346,6.08684260896135,4.99271947689369e-06,5.58448091060441e-05,3.8030739358264
"731","1424191_a_at",0.512976978430309,9.02677826998183,6.08369321087136,5.02814582350087e-06,5.61447584161801e-05,3.79593131117944
"6432","1448787_at",0.741065724834874,9.15526091760035,6.0785920407496,5.08607376260246e-06,5.66945077024456e-05,3.7843598774682
"3903","1424671_at",0.380793645633429,7.54014008948697,6.07614254219141,5.11413215328325e-06,5.69099927842322e-05,3.77880244550579
"5232","1426567_a_at",-0.472267019588491,7.3008818610124,-6.07221760885019,5.15942205316228e-06,5.72574667388656e-05,3.76989616519816
"682","1436803_a_at",0.740956594607436,10.9701604598029,6.07191608056832,5.16291833192041e-06,5.72574667388656e-05,3.76921188088436
"4514","1423760_at",-0.641988503069967,8.22234029817734,-6.0656336429196,5.23631866587219e-06,5.79602459256765e-05,3.75495232871297
"6041","1438272_at",-0.496320776565502,6.27484525053658,-6.06440625506197,5.25078301662332e-06,5.79602459256765e-05,3.75216596159327
"5048","1439031_at",-0.67035982689079,6.90721540062994,-6.06422243261095,5.25295282043779e-06,5.79602459256765e-05,3.75174864095484
"6092","1430066_at",-0.40911623248898,7.33406271395507,-6.05919815747951,5.31261506290818e-06,5.85195317993652e-05,3.74034090951647
"1873","1426858_at",-0.510579081341833,6.38438466189845,-6.05066626447233,5.41552322773763e-06,5.95524906712936e-05,3.72096272637794
"2971","1416730_at",0.647782870614879,9.30475390756131,6.04160759209369,5.52702005193003e-06,6.06739219234221e-05,3.70037939539619
"5987","1416914_s_at",0.50887193742879,9.04224300064964,6.04087720707091,5.53611156945808e-06,6.06739219234221e-05,3.69871940792014
"1796","1422728_at",-0.499101113514521,6.72933918148721,-6.03941006186588,5.55442023524492e-06,6.07724401913291e-05,3.69538476847768
"5452","1454628_at",-0.499133455482786,7.22991811163245,-6.03457835015847,5.61515493042166e-06,6.13340457307867e-05,3.68440123235559
"6387","1428240_at",-0.543561068550382,7.41105464764164,-6.02865835787588,5.69049678035348e-06,6.1953404193199e-05,3.67094034340791
"567","1426492_at",0.680358896125609,8.90904731022288,6.02863011962248,5.69085862777583e-06,6.1953404193199e-05,3.67087612611521
"6330","1454715_at",-0.590034203348955,6.68093056594026,-6.02679440312964,5.71443224483687e-06,6.21063544476354e-05,3.66670129373538
"1028","1449586_at",-0.568617135323116,7.5745562398226,-6.02593008271153,5.72556611536605e-06,6.21238213615674e-05,3.66473550830348
"1980","1430272_at",-0.430821135422778,6.77767085198087,-6.02281062005561,5.76593489384676e-06,6.245790937338e-05,3.65764002022839
"5769","1423026_at",0.549181183376243,7.36439144371942,6.01788935839591,5.83021371915471e-06,6.30494588102949e-05,3.64644404607182
"537","1416234_at",0.655917162228505,10.778120309289,6.00579983069853,5.99125185933542e-06,6.46836976402753e-05,3.61892902892198
"1191","1418666_at",-0.580879152143465,7.52345958150288,-6.00391934888864,6.01670671689837e-06,6.48511479353624e-05,3.61464775555448
"4547","1448279_at",0.5354045702517,10.2125846046327,6.00271349292722,6.03308780252208e-06,6.49204052149282e-05,3.61190219599856
"1276","1418791_at",-0.470276800110657,7.1365790015986,-6.00111637331771,6.05485431596345e-06,6.50472899413471e-05,3.60826554547992
"6306","1418332_a_at",-0.535256721252467,7.30636511519484,-5.99777521878784,6.10064980925112e-06,6.54314759969187e-05,3.60065683261308
